id,fdc_id,nutrient_id,amount,data_points,derivation_id,min,max,median,footnote,min_year_acquired
2243985,327501,1082,0.2,4,1,0.2,0.2,0.2,"",2001
2243943,327501,1013,0.0,8,1,0.0,0.0,0.0,"",2001
2243939,327501,1003,0.91,"",49,0.67,1.07,0.93,"",""
2243932,327501,1079,2.0,4,1,1.9,2.1,2.0,"",2001
2243957,327501,1185,0.0,8,1,0.0,0.1,0.0,"",2001
2244383,327699,1092,89.0,8,1,41.0,140.0,92.0,"",2000
2244390,327699,1259,0.0,2,1,0.0,0.0,0.0,"",2000
2244357,327699,1215,0.0,2,1,0.0,0.0,0.0,"",2000
2244361,327699,1224,0.126,2,1,0.121,0.132,0.126,"",2000
2244418,327699,1084,0.9,8,1,0.6,1.0,0.9,"",2000
2244396,327699,1269,0.0,2,1,0.0,0.0,0.0,"",2000
2244364,327699,1210,0.0,2,1,0.0,0.0,0.0,"",2000
2244347,327699,1170,0.122,8,1,0.071,0.146,0.13,"",2000
2244404,327699,1258,0.0,"",4,"","","","",""
2244426,327699,1063,5.34,"",4,"","","","",""
2244389,327699,1014,0.0,8,1,0.0,0.0,0.0,"",2000
2244430,327699,1317,0.0,"",4,"","","","",""
2244378,327699,1162,36.3,5,1,29.7,56.0,30.4,"",2000
2244343,327699,1108,0.0,6,1,0.0,0.0,0.0,"",2000
2244346,327699,1123,22.0,4,1,5.0,43.0,20.0,"",2000
2244417,327699,1082,0.7,8,1,0.1,1.6,0.6,"",2000
2244436,327699,2023,0.0,"",4,"","","","",""
2244428,327699,1314,0.0,"",4,"","","","",""
2244351,327699,1216,0.0,2,1,0.0,0.0,0.0,"",2000
2244410,327699,1089,0.28,8,1,0.11,0.46,0.28,"",2000
2244355,327699,1223,0.136,2,1,0.136,0.136,0.136,"",2000
2244348,327699,1212,0.0,2,1,0.0,0.0,0.0,"",2000
2244422,327699,1334,0.0,2,1,0.0,0.0,0.0,"",2000
2244421,327699,1301,0.0,2,1,0.0,0.0,0.0,"",2000
2244360,327699,1222,0.0,2,1,0.0,0.0,0.0,"",2000
2244437,327699,2025,0.0,"",4,"","","","",""
2244429,327699,1315,0.0,"",4,"","","","",""
2244435,327699,2022,0.0,"",4,"","","","",""
2244403,327699,1293,0.0,"",4,"","","","",""
2244387,327699,1010,0.11,8,1,0.07,0.14,0.11,"",2000
2244388,327699,1011,2.39,6,1,1.7,2.95,2.44,"",2000
2244382,327699,1093,10.0,8,1,2.0,24.0,10.0,"",2000
2244358,327699,1217,0.0,2,1,0.0,0.0,0.0,"",2000
2244406,327699,1263,0.0,2,1,0.0,0.0,0.0,"",2000
2244400,327699,1277,0.0,2,1,0.0,0.0,0.0,"",2000
2244431,327699,2009,0.0,"",4,"","","","",""
2244363,327699,1226,0.0,2,1,0.0,0.0,0.0,"",2000
2244373,327699,1090,11.8,8,1,9.7,13.4,11.8,"",2000
2244376,327699,1007,0.41,8,1,0.33,0.49,0.41,"",2000
2244338,327699,1009,0.04,8,1,0.0,0.24,0.0,"",2000
2244408,327699,1272,0.0,2,1,0.0,0.0,0.0,"",2000
2244397,327699,1270,0.0,2,1,0.0,0.0,0.0,"",2000
2244434,327699,2018,0.0,"",4,"","","","",""
2244367,327699,1051,91.1,8,1,89.5,92.2,91.1,"",2000
2244365,327699,1211,0.0,2,1,0.0,0.0,0.0,"",2000
2244345,327699,1185,2.1,4,1,1.7,2.8,2.0,"",2001
2244377,327699,1098,0.119,8,1,0.036,0.156,0.14,"",2000
2244425,327699,1085,0.17,2,1,0.17,0.17,0.17,"",2000
2244414,327699,1013,0.0,8,1,0.0,0.0,0.0,"",2000
2244402,327699,1292,0.0,"",4,"","","","",""
2244415,327699,1106,1.0,"",49,"","","","",""
2244349,327699,1213,0.0,2,1,0.0,0.0,0.0,"",2000
2244398,327699,1271,0.0,2,1,0.0,0.0,0.0,"",2000
2244370,327699,1167,0.386,8,1,0.247,0.494,0.392,"",2000
2244352,327699,1219,0.0,2,1,0.0,0.0,0.0,"",2000
2244411,327699,1062,132.0,"",49,"","","","",""
2244433,327699,2016,0.0,"",4,"","","","",""
2244407,327699,1264,0.0,2,1,0.0,0.0,0.0,"",2000
2244420,327699,1300,0.0,2,1,0.0,0.0,0.0,"",2000
2244385,327699,1005,7.63,"",49,"","","","",""
2244350,327699,1214,0.0,2,1,0.0,0.0,0.0,"",2000
2244359,327699,1218,0.0,2,1,0.0,0.0,0.0,"",2000
2244339,327699,1120,0.0,6,1,0.0,0.0,0.0,"",2000
2244342,327699,1107,7.0,6,1,3.0,12.0,6.0,"",2000
2244392,327699,1262,0.0,2,1,0.0,0.0,0.0,"",2000
2244405,327699,1261,0.0,2,1,0.0,0.0,0.0,"",2000
2244412,327699,1075,0.0,6,1,0.0,0.0,0.0,"",2000
2244423,327699,1267,0.0,2,1,0.0,0.0,0.0,"",2000
2244372,327699,1079,1.8,4,1,1.1,2.1,1.9,"",2001
2244432,327699,2012,0.0,"",4,"","","","",""
2244369,327699,1103,0.4,2,1,0.3,0.5,0.4,"",2001
2244381,327699,1177,8.0,8,1,7.0,8.0,7.0,"",2000
2244356,327699,1227,0.0,2,1,0.0,0.0,0.0,"",2000
2244371,327699,1004,0.22,8,1,0.01,0.32,0.25,"",2000
2244427,327699,1050,7.13,"",4,"","","","",""
2244368,327699,1095,0.18,8,1,0.1,0.31,0.17,"",2000
2244366,327699,1175,0.035,8,1,0.03,0.037,0.036,"",2000
2244391,327699,1260,0.0,2,1,0.0,0.0,0.0,"",2000
2244384,327699,1087,12.0,8,1,4.0,18.0,13.0,"",2000
2244380,327699,1166,0.016,8,1,0.007,0.025,0.016,"",2000
2244419,327699,1299,0.0,2,1,0.0,0.0,0.0,"",2000
2244413,327699,1012,2.84,6,1,2.58,3.28,2.75,"",2000
2244416,327699,1002,0.1,8,1,0.08,0.12,0.1,"",2000
2244341,327699,1101,0.28,8,1,0.16,0.467,0.278,"",2000
2244394,327699,1266,0.0,2,1,0.0,0.0,0.0,"",2000
2244353,327699,1220,0.0,2,1,0.0,0.0,0.0,"",2000
2244386,327699,1008,31.0,"",49,"","","","",""
2244401,327699,1279,0.0,2,1,0.0,0.0,0.0,"",2000
2244399,327699,1276,0.0,2,1,0.0,0.0,0.0,"",2000
2244340,327699,1122,0.0,6,1,0.0,0.0,0.0,"",2000
2244424,327699,1273,0.0,2,1,0.0,0.0,0.0,"",2000
2244395,327699,1268,0.0,2,1,0.0,0.0,0.0,"",2000
2244344,327699,1184,0.0,4,1,0.0,0.0,0.0,"",2001
2244375,327699,1003,0.64,"",49,0.52,0.78,0.64,"",""
2244409,327699,1278,0.0,2,1,0.0,0.0,0.0,"",2000
2244393,327699,1265,0.0,2,1,0.0,0.0,0.0,"",2000
2244379,327699,1165,0.025,8,1,0.007,0.044,0.02,"",2000
2244362,327699,1225,0.0,2,1,0.0,0.0,0.0,"",2000
2244374,327699,1091,20.0,8,1,9.0,27.0,22.0,"",2000
2244354,327699,1221,0.0,2,1,0.0,0.0,0.0,"",2000
2244921,327923,1127,0.01,7,1,0.0,0.01,0.01,"",2001
2244947,327923,1084,1.7,7,1,1.3,2.0,1.8,"",2001
2244907,327923,1167,0.323,8,1,0.291,0.36,0.315,"",2001
2244894,327923,1223,0.14,4,1,0.128,0.15,0.14,"",2001
2244896,327923,1005,3.24,"",49,"","","","",""
2244897,327923,1008,17.0,"",49,"","","","",""
2244930,327923,1108,0.0,6,1,0.0,0.0,0.0,"",2001
2244917,327923,1103,0.4,7,1,0.2,0.7,0.4,"",2001
2244931,327923,1075,0.0,4,1,0.0,0.0,0.0,"",2001
2244925,327923,1101,0.127,7,1,0.042,0.224,0.144,"",2001
2244915,327923,1092,253.0,7,1,234.0,273.0,253.0,"",2001
2244948,327923,1082,0.1,7,1,0.0,0.4,0.0,"",2001
2244912,327923,1014,0.0,4,1,0.0,0.0,0.0,"",2001
2244906,327923,1129,0.0,7,1,0.0,0.0,0.0,"",2001
2244882,327923,1218,0.024,4,1,0.002,0.034,0.031,"",2001
2244916,327923,1095,0.25,7,1,0.19,0.33,0.25,"",2001
2244932,327923,1079,1.8,7,1,1.6,2.0,1.8,"",2001
2244884,327923,1224,0.179,4,1,0.161,0.2,0.177,"",2001
2244910,327923,1010,0.0,4,1,0.0,0.0,0.0,"",2001
2244937,327923,1007,0.55,8,1,0.46,0.68,0.55,"",2001
2244904,327923,1126,0.32,7,1,0.13,0.6,0.31,"",2001
2244880,327923,1215,0.014,4,1,0.002,0.02,0.018,"",2001
2244939,327923,1012,0.8,4,1,0.68,0.95,0.79,"",2001
2244890,327923,1216,0.006,4,1,0.002,0.01,0.006,"",2001
2244878,327923,1210,0.011,4,1,0.002,0.02,0.011,"",2001
2244911,327923,1011,0.39,4,1,0.14,0.52,0.44,"",2001
2244900,327923,1062,70.0,"",49,"","","","",""
2244886,327923,1226,0.045,4,1,0.04,0.05,0.046,"",2001
2244919,327923,1120,0.0,6,1,0.0,0.0,0.0,"",2001
2244913,327923,1051,94.7,14,1,94.3,95.5,94.5,"",2001
2244876,327923,1106,436.0,"",49,"","","","",""
2244901,327923,1004,0.26,8,1,0.16,0.34,0.27,"",2001
2244879,327923,1211,0.044,4,1,0.04,0.05,0.042,"",2001
2244877,327923,1107,5230.0,6,1,1770.0,8750.0,5800.0,"",2001
2244892,327923,1220,0.054,4,1,0.05,0.06,0.053,"",2001
2244883,327923,1222,0.056,4,1,0.05,0.07,0.053,"",2001
2244895,327923,1227,0.05,4,1,0.05,0.051,0.05,"",2001
2244933,327923,1089,0.95,7,1,0.64,1.54,0.84,"",2001
2244898,327923,1162,4.6,14,1,0.8,9.3,4.9,"",2001
2244881,327923,1217,0.066,4,1,0.046,0.09,0.065,"",2001
2244949,327923,1063,1.19,"",4,"","","","",""
2244938,327923,1009,0.0,4,1,0.0,0.0,0.0,"",2001
2244929,327923,1166,0.072,8,1,0.05,0.083,0.074,"",2001
2244950,327923,1050,3.0,"",4,"","","","",""
2244935,327923,1091,30.0,7,1,27.0,32.0,29.0,"",2001
2244936,327923,1003,1.24,"",49,1.02,1.47,1.25,"",""
2244923,327923,1131,0.0,7,1,0.0,0.0,0.0,"",2001
2244891,327923,1219,0.055,4,1,0.05,0.06,0.055,"",2001
2244914,327923,1087,35.0,7,1,28.0,42.0,36.0,"",2001
2244940,327923,1013,0.0,4,1,0.0,0.0,0.0,"",2001
2244924,327923,1098,0.048,7,1,0.033,0.062,0.042,"",2001
2244934,327923,1090,13.7,7,1,11.1,15.2,13.9,"",2001
2244908,327923,1170,0.145,8,1,0.11,0.183,0.151,"",2001
2244905,327923,1128,0.03,7,1,0.0,0.06,0.01,"",2001
2244946,327923,1002,0.2,8,1,0.16,0.23,0.2,"",2001
2244903,327923,1125,0.0,7,1,0.0,0.01,0.0,"",2001
2244918,327923,1109,0.14,7,1,0.04,0.24,0.13,"",2001
2244920,327923,1122,0.0,6,1,0.0,0.0,0.0,"",2001
2244887,327923,1212,0.045,4,1,0.04,0.05,0.044,"",2001
2244885,327923,1225,0.049,4,1,0.04,0.06,0.048,"",2001
2244922,327923,1130,0.0,7,1,0.0,0.0,0.0,"",2001
2244899,327923,1177,50.0,14,1,29.0,67.0,56.0,"",2001
2244893,327923,1221,0.021,4,1,0.02,0.023,0.02,"",2001
2244889,327923,1214,0.064,4,1,0.06,0.07,0.062,"",2001
2244945,327923,1116,0.0,6,1,0.0,0.0,0.0,"",2001
2244926,327923,1184,0.0,8,1,0.0,0.0,0.0,"",2001
2244943,327923,1188,40.0,6,1,17.0,52.0,41.0,"",2009
2244902,327923,1123,2310.0,6,1,931.0,4040.0,2110.0,"",2001
2244942,327923,1192,5.0,6,1,5.0,7.0,5.0,"",2009
2244928,327923,1165,0.079,7,1,0.058,0.092,0.08,"",2001
2244888,327923,1213,0.076,4,1,0.07,0.08,0.076,"",2001
2244927,327923,1185,102.0,8,1,69.7,129.0,109.0,"",2001
2244941,327923,1191,9.0,6,1,8.0,11.0,10.0,"",2009
2244944,327923,1117,0.0,6,1,0.0,0.0,0.0,"",2001
2244909,327923,1175,0.078,8,1,0.064,0.103,0.075,"",2001
2247834,328637,1312,0.0,44,1,0.0,0.002,0.0,"",2013
2247847,328637,1089,0.16,41,1,0.1,0.28,0.14,"",2013
2247784,328637,1092,77.0,41,1,58.0,94.0,77.0,"",2013
2247803,328637,1091,458.0,41,1,420.0,492.0,459.0,"",2013
2247787,328637,1008,408.0,"",49,"","","","",""
2247864,328637,2016,0.939,"",4,"","","","",""
2247818,328637,1126,0.04,13,1,0.0,0.08,0.04,"",2013
2247773,328637,1265,8.79,44,1,7.86,9.67,8.74,"",2013
2247780,328637,1311,0.167,44,1,0.121,0.198,0.166,"",2013
2247843,328637,1101,0.026,41,1,0.017,0.058,0.024,"",2013
2247819,328637,1167,0.052,28,1,0.022,0.09,0.05,"",2013
2247811,328637,1305,0.0,44,1,0.0,0.0,0.0,"",2013
2247789,328637,1263,0.963,44,1,0.871,1.09,0.954,"",2013
2247817,328637,1405,0.001,44,1,0.0,0.005,0.001,"",2013
2247837,328637,1177,21.0,4,1,14.0,30.0,21.0,"",2013
2247844,328637,1013,0.16,3,1,0.1,0.18,0.18,"",2013
2247850,328637,1012,0.0,2,1,0.0,0.0,0.0,"",2013
2247830,328637,1253,100.0,28,1,95.0,106.0,99.0,"",2013
2247840,328637,1280,0.018,44,1,0.012,0.024,0.017,"",2013
2247775,328637,1276,0.001,44,1,0.0,0.007,0.0,"",2013
2247845,328637,1075,0.07,2,1,0.07,0.07,0.07,"",2013
2247861,328637,2009,0.31,"",4,"","","","",""
2247809,328637,1406,0.036,44,1,0.029,0.042,0.036,"",2013
2247801,328637,1007,3.67,44,1,3.42,3.9,3.7,"",2013
2247859,328637,1330,0.225,"",4,"","","","",""
2247862,328637,2010,0.061,"",4,"","","","",""
2247805,328637,1106,316.0,"",49,"","","","",""
2247769,328637,1184,0.0,11,1,0.0,0.0,0.0,"",2013
2247815,328637,1183,9.3,11,1,7.6,13.0,8.8,"",2013
2247831,328637,1258,19.2,"",4,"","","","",""
2247848,328637,1010,0.0,2,1,0.0,0.0,0.0,"",2013
2247836,328637,1166,0.441,26,1,0.33,0.66,0.415,"",2013
2247820,328637,1170,0.413,24,1,0.28,0.58,0.405,"",2013
2247863,328637,2012,0.064,"",4,"","","","",""
2247854,328637,1414,0.0,44,1,0.0,0.0,0.0,"",2013
2247806,328637,1333,0.0,44,1,0.0,0.0,0.0,"",2013
2247860,328637,1257,1.14,"",4,"","","","",""
2247855,328637,1334,0.002,44,1,0.0,0.006,0.002,"",2013
2247867,328637,2022,0.051,"",4,"","","","",""
2247841,328637,1185,2.4,11,1,2.0,3.2,2.3,"",2013
2247772,328637,1262,0.843,44,1,0.764,0.966,0.834,"",2013
2247812,328637,1128,0.0,13,1,0.0,0.0,0.0,"",2013
2247869,328637,2024,0.018,"",4,"","","","",""
2247872,328637,1085,29.0,"",4,"","","","",""
2247808,328637,1131,0.0,13,1,0.0,0.0,0.0,"",2013
2247870,328637,2025,0.001,"",4,"","","","",""
2247790,328637,1264,3.1,44,1,2.83,3.38,3.11,"",2013
2247829,328637,1011,0.1,3,1,0.0,0.3,0.0,"",2013
2247770,328637,1259,0.653,44,1,0.594,0.717,0.646,"",2013
2247871,328637,2026,0.007,"",4,"","","","",""
2247851,328637,1090,26.8,41,1,23.7,30.5,26.8,"",2013
2247856,328637,1002,3.65,44,1,3.37,4.01,3.62,"",2013
2247804,328637,1098,0.033,41,1,0.018,0.05,0.034,"",2013
2247792,328637,1273,0.015,44,1,0.011,0.019,0.015,"",2013
2247779,328637,1306,0.225,44,1,0.192,0.273,0.225,"",2013
2247785,328637,1095,3.67,41,1,3.25,3.98,3.69,"",2013
2247781,328637,1314,0.412,44,1,0.316,0.51,0.409,"",2013
2247866,328637,2020,0.037,"",4,"","","","",""
2247796,328637,1317,0.001,44,1,0.0,0.004,0.002,"",2013
2247857,328637,1063,0.33,"",4,"","","","",""
2247842,328637,1105,316.0,7,1,249.0,397.0,309.0,"",2013
2247833,328637,1303,0.104,44,1,0.085,0.124,0.101,"",2013
2247786,328637,1005,2.44,"",49,"","","","",""
2247825,328637,1321,0.002,44,1,0.0,0.005,0.003,"",2013
2247813,328637,1129,0.0,13,1,0.0,0.0,0.0,"",2013
2247858,328637,1329,0.92,"",4,"","","","",""
2247846,328637,1093,654.0,41,1,575.0,743.0,650.0,"",2013
2247802,328637,1062,1710.0,"",49,"","","","",""
2247835,328637,1165,0.029,27,1,0.02,0.03,0.03,"",2013
2247795,328637,1316,0.772,44,1,0.582,0.916,0.784,"",2013
2247828,328637,1109,0.75,13,1,0.65,0.94,0.76,"",2013
2247865,328637,2018,0.118,"",4,"","","","",""
2247768,328637,1127,0.0,13,1,0.0,0.0,0.0,"",2013
2247832,328637,1301,0.009,44,1,0.007,0.011,0.009,"",2013
2247771,328637,1260,0.543,44,1,0.0,0.636,0.543,"",2013
2247778,328637,1304,0.816,44,1,0.674,0.917,0.823,"",2013
2247791,328637,1272,0.001,44,1,0.0,0.003,0.002,"",2013
2247853,328637,1335,0.0,44,1,0.0,0.0,0.0,"",2013
2247798,328637,1404,0.116,44,1,0.085,0.171,0.104,"",2013
2247776,328637,1293,1.18,"",4,"","","","",""
2247824,328637,1271,0.051,44,1,0.041,0.059,0.051,"",2013
2247777,328637,1299,0.327,44,1,0.286,0.39,0.326,"",2013
2247852,328637,1292,7.44,"",4,"","","","",""
2247774,328637,1266,3.39,44,1,2.95,3.83,3.43,"",2013
2247810,328637,1313,0.007,44,1,0.005,0.008,0.007,"",2013
2247794,328637,1315,6.59,44,1,6.06,7.48,6.53,"",2013
2247800,328637,1003,23.3,"",49,21.5,25.6,23.1,"",""
2247782,328637,1051,36.6,44,1,32.8,39.9,36.5,"",2013
2247826,328637,1004,34.0,44,1,32.1,37.6,33.6,"",2013
2247807,328637,1130,0.0,13,1,0.0,0.0,0.0,"",2013
2247816,328637,1411,0.008,44,1,0.006,0.012,0.008,"",2013
2247823,328637,1277,0.064,44,1,0.052,0.073,0.064,"",2013
2247799,328637,1409,0.003,44,1,0.0,0.004,0.003,"",2013
2247788,328637,1261,0.349,44,1,0.308,0.403,0.343,"",2013
2247822,328637,1267,0.049,44,1,0.041,0.059,0.048,"",2013
2247814,328637,1125,0.0,13,1,0.0,0.0,0.0,"",2013
2247797,328637,1323,0.061,44,1,0.048,0.076,0.061,"",2013
2247783,328637,1087,707.0,41,1,641.0,761.0,708.0,"",2013
2247793,328637,1300,0.196,44,1,0.161,0.231,0.194,"",2013
2247868,328637,2023,0.01,"",4,"","","","",""
2247839,328637,1278,0.01,44,1,0.006,0.016,0.01,"",2013
2247838,328637,1178,1.06,27,1,0.7,1.7,1.0,"",2013
2247849,328637,1014,0.0,2,1,0.0,0.0,0.0,"",2013
2247821,328637,1175,0.069,27,1,0.051,0.087,0.071,"",2013
2247827,328637,1103,28.3,28,1,20.1,35.1,28.6,"",2013
13338518,328637,2047,409,"",1,"","","","",""
13338420,328637,2048,408,"",49,"","","","",""
2248892,328841,1276,0.0,16,1,0.0,0.0,0.0,"",2013
2248915,328841,1092,120.0,16,1,91.0,159.0,116.0,"",2013
2248920,328841,1292,0.469,"",4,"","","","",""
2248925,328841,1406,0.002,16,1,0.002,0.004,0.002,"",2013
2248958,328841,1105,69.0,2,1,62.0,75.0,69.0,"",2013
2248900,328841,1011,0.0,2,1,0.0,0.0,0.0,"",2013
2248956,328841,1177,10.0,2,1,7.0,13.0,10.0,"",2013
2248908,328841,1266,0.228,16,1,0.18,0.297,0.22,"",2013
2248941,328841,1258,1.26,"",4,"","","","",""
2248883,328841,1127,0.0,2,1,0.0,0.0,0.0,"",2013
2248982,328841,1085,1.87,"",4,"","","","",""
2248949,328841,1315,0.419,16,1,0.359,0.511,0.408,"",2013
2248882,328841,1012,0.0,2,1,0.0,0.0,0.0,"",2013
2248927,328841,1305,0.0,16,1,0.0,0.0,0.0,"",2013
2248934,328841,1007,1.25,16,1,1.06,1.57,1.24,"",2013
2248907,328841,1265,0.568,16,1,0.48,0.67,0.562,"",2013
2248881,328841,1106,69.0,"",49,"","","","",""
2248897,328841,1010,0.0,2,1,0.0,0.0,0.0,"",2013
2248948,328841,1409,0.0,16,1,0.0,0.0,0.0,"",2013
2248969,328841,1063,4.1,"",4,"","","","",""
2248964,328841,1101,0.015,16,1,0.015,0.015,0.015,"",2013
2248911,328841,1167,0.09,9,1,0.06,0.15,0.09,"",2013
2248923,328841,1314,0.024,16,1,0.019,0.029,0.024,"",2013
2248904,328841,1259,0.04,16,1,0.033,0.051,0.039,"",2013
2248947,328841,1405,0.0,16,1,0.0,0.0,0.0,"",2013
2248977,328841,2022,0.003,"",4,"","","","",""
2248901,328841,1004,2.3,16,1,1.87,2.72,2.24,"",2013
2248937,328841,1280,0.001,16,1,0.0,0.002,0.0,"",2013
2248916,328841,1095,0.61,16,1,0.36,1.19,0.51,"",2013
2248959,328841,1089,0.13,16,1,0.1,0.21,0.12,"",2013
2248932,328841,1075,0.12,2,1,0.07,0.16,0.12,"",2013
2248973,328841,2012,0.003,"",4,"","","","",""
2248943,328841,1263,0.062,16,1,0.056,0.074,0.061,"",2013
2248928,328841,1306,0.013,16,1,0.01,0.016,0.014,"",2013
2248980,328841,2025,0.0,"",4,"","","","",""
2248966,328841,1414,0.0,16,1,0.0,0.0,0.0,"",2013
2248902,328841,1005,4.31,"",49,"","","","",""
2248933,328841,1003,11.0,"",49,8.55,13.3,11.6,"",""
2248890,328841,1411,0.0,16,1,0.0,0.001,0.0,"",2013
2248968,328841,1002,1.73,16,1,1.34,2.08,1.81,"",2013
2248953,328841,1329,0.056,"",4,"","","","",""
2248899,328841,1051,81.1,16,1,80.2,81.9,81.2,"",2013
2248896,328841,1129,0.0,2,1,0.0,0.0,0.0,"",2013
2248930,328841,1013,3.98,2,1,3.23,4.74,3.98,"",2013
2248912,328841,1170,0.508,6,1,0.47,0.58,0.48,"",2013
2248898,328841,1014,0.0,2,1,0.0,0.0,0.0,"",2013
2248951,328841,1317,0.0,16,1,0.0,0.0,0.0,"",2013
2248952,328841,1323,0.004,16,1,0.0,0.004,0.004,"",2013
2248887,328841,1312,0.0,16,1,0.0,0.0,0.0,"",2013
2248974,328841,2016,0.058,"",4,"","","","",""
2248945,328841,1303,0.005,16,1,0.003,0.006,0.005,"",2013
2248917,328841,1103,14.6,9,1,8.8,19.7,16.9,"",2013
2248962,328841,1093,321.0,16,1,267.0,420.0,325.0,"",2013
2248981,328841,2026,0.0,"",4,"","","","",""
2248978,328841,2023,0.001,"",4,"","","","",""
2248884,328841,1272,0.0,16,1,0.0,0.0,0.0,"",2013
2248919,328841,1277,0.003,16,1,0.002,0.005,0.003,"",2013
2248888,328841,1333,0.0,16,1,0.0,0.0,0.0,"",2013
2248961,328841,1091,148.0,16,1,132.0,175.0,143.0,"",2013
2248976,328841,2020,0.002,"",4,"","","","",""
2248886,328841,1131,0.0,2,1,0.0,0.0,0.0,"",2013
2248960,328841,1090,8.9,16,1,7.5,10.8,8.7,"",2013
2248893,328841,1125,0.0,2,1,0.0,0.0,0.0,"",2013
2248950,328841,1316,0.049,16,1,0.039,0.065,0.049,"",2013
2248929,328841,1311,0.009,16,1,0.007,0.01,0.009,"",2013
2248939,328841,1253,12.0,9,1,11.0,13.0,12.0,"",2013
2248967,328841,1334,0.0,16,1,0.0,0.0,0.0,"",2013
2248909,328841,1267,0.003,16,1,0.002,0.004,0.003,"",2013
2248938,328841,1300,0.01,16,1,0.009,0.012,0.01,"",2013
2248954,328841,1165,0.02,9,1,0.02,0.02,0.02,"",2013
2248975,328841,2018,0.007,"",4,"","","","",""
2248918,328841,1109,0.08,2,1,0.07,0.08,0.08,"",2013
2248885,328841,1130,0.0,2,1,0.0,0.0,0.0,"",2013
2248910,328841,1271,0.003,16,1,0.002,0.005,0.003,"",2013
2248944,328841,1264,0.201,16,1,0.177,0.236,0.2,"",2013
2248903,328841,1008,84.0,"",49,"","","","",""
2248924,328841,1321,0.0,16,1,0.0,0.0,0.0,"",2013
2248905,328841,1260,0.035,16,1,0.031,0.042,0.034,"",2013
2248906,328841,1262,0.061,16,1,0.05,0.077,0.059,"",2013
2248955,328841,1166,0.234,9,1,0.19,0.3,0.24,"",2013
2248963,328841,1098,0.03,16,1,0.024,0.072,0.025,"",2013
2248957,328841,1178,0.42,9,1,0.3,0.59,0.43,"",2013
2248889,328841,1301,0.0,16,1,0.0,0.001,0.0,"",2013
2248979,328841,2024,0.001,"",4,"","","","",""
2248970,328841,1330,0.013,"",4,"","","","",""
2248936,328841,1278,0.001,16,1,0.0,0.002,0.0,"",2013
2248971,328841,2009,0.019,"",4,"","","","",""
2248972,328841,2010,0.004,"",4,"","","","",""
2248891,328841,1313,0.0,16,1,0.0,0.001,0.0,"",2013
2248913,328841,1175,0.057,9,1,0.053,0.069,0.056,"",2013
2248914,328841,1087,103.0,16,1,76.0,168.0,94.0,"",2013
2248965,328841,1335,0.0,16,1,0.0,0.0,0.0,"",2013
2248926,328841,1304,0.051,16,1,0.041,0.064,0.049,"",2013
2248946,328841,1404,0.007,16,1,0.006,0.009,0.007,"",2013
2248921,328841,1293,0.072,"",4,"","","","",""
2248922,328841,1299,0.022,16,1,0.018,0.025,0.021,"",2013
2248895,328841,1128,0.0,2,1,0.0,0.0,0.0,"",2013
2248942,328841,1261,0.026,16,1,0.019,0.085,0.022,"",2013
2248935,328841,1273,0.001,16,1,0.0,0.001,0.001,"",2013
2248894,328841,1126,0.0,2,1,0.0,0.0,0.0,"",2013
2248940,328841,1257,0.069,"",4,"","","","",""
2248931,328841,1062,352.0,"",49,"","","","",""
13338535,328841,2047,82,"",1,"","","","",""
13338437,328841,2048,84,"",49,"","","","",""
2251285,329370,1126,0.04,9,1,0.0,0.25,0.0,"",2013
2251323,329370,1063,1.81,"",4,"","","","",""
2251294,329370,1277,0.038,36,1,0.004,0.047,0.039,"",2013
2251304,329370,1335,0.0,36,1,0.0,0.0,0.0,"",2013
2251321,329370,1196,4.8,1,1,"","",4.8,"",2014
2251310,329370,1404,0.075,36,1,0.054,0.101,0.076,"",2013
2251307,329370,1316,0.489,36,1,0.418,0.599,0.481,"",2013
2251291,329370,1262,0.509,36,1,0.415,0.599,0.509,"",2013
2251315,329370,1405,0.0,36,1,0.0,0.003,0.0,"",2013
2251308,329370,1409,0.002,36,1,0.0,0.003,0.002,"",2013
2251273,329370,1264,1.89,36,1,1.69,2.12,1.93,"",2013
2251302,329370,1257,0.705,"",4,"","","","",""
2251317,329370,1002,3.71,38,1,3.28,4.01,3.77,"",2013
2251327,329370,2012,0.038,"",4,"","","","",""
2251274,329370,1253,65.0,20,1,62.0,68.0,65.0,"",2013
2251257,329370,1101,0.035,37,1,0.016,0.066,0.036,"",2013
2251295,329370,1299,0.199,36,1,0.179,0.219,0.2,"",2013
2251305,329370,1314,0.265,36,1,0.21,0.327,0.257,"",2013
2251320,329370,1195,0.5,1,1,"","",0.5,"",2014
2251330,329370,2020,0.022,"",4,"","","","",""
2251270,329370,1258,11.7,"",4,"","","","",""
2251332,329370,2023,0.006,"",4,"","","","",""
2251284,329370,1109,0.51,9,1,0.44,0.59,0.51,"",2013
2251306,329370,1315,4.11,36,1,3.83,4.52,4.09,"",2013
2251298,329370,1313,0.005,36,1,0.004,0.006,0.005,"",2013
2251262,329370,1013,0.66,3,1,0.18,1.6,0.18,"",2013
2251335,329370,2026,0.005,"",4,"","","","",""
2251303,329370,1329,0.565,"",4,"","","","",""
2251259,329370,1062,1240.0,"",49,"","","","",""
2251319,329370,1197,2.6,1,1,"","",2.6,"",2014
2251312,329370,1414,0.0,36,1,0.0,0.0,0.0,"",2013
2251276,329370,1011,0.3,3,1,0.0,0.89,0.0,"",2013
